date,notifications,cases_directly_averted_perfect,cases_directly_averted_80_percent,cases_directly_averted_60_percent,cases_directly_averted_40_percent,cases_directly_averted_20_percent
2021-04-01,1260,14.21454686881035,11.371637495048281,8.52872812128621,5.685818747524141,2.8429093737620703
2021-04-02,1306,15.232120119687142,12.185696095749714,9.139272071812284,6.092848047874857,3.0464240239374285
2021-04-03,1133,13.726868661475192,10.981494929180155,8.236121196885115,5.490747464590077,2.7453737322950387
2021-04-04,930,11.768027487213132,9.414421989770506,7.060816492327879,4.707210994885253,2.3536054974426266
2021-04-05,1009,13.393143509581154,10.714514807664925,8.035886105748693,5.357257403832462,2.678628701916231
2021-04-06,707,9.907591265364099,7.92607301229128,5.944554759218459,3.96303650614564,1.98151825307282
2021-04-07,855,12.72855130394375,10.182841043155001,7.637130782366249,5.091420521577501,2.5457102607887503
2021-04-08,1127,17.822429489455978,14.257943591564782,10.693457693673587,7.128971795782391,3.5644858978911955
2021-04-09,929,15.456664284675956,12.365331427740765,9.273998570805572,6.182665713870382,3.091332856935191
2021-04-10,1042,17.85541231888156,14.284329855105248,10.713247391328935,7.142164927552624,3.571082463776312
2021-04-11,567,9.683617288457567,7.746893830766054,5.81017037307454,3.873446915383027,1.9367234576915136
2021-04-12,565,9.315796608562854,7.452637286850283,5.5894779651377124,3.7263186434251416,1.8631593217125708
2021-04-13,634,9.847834340090367,7.878267472072294,5.9087006040542205,3.939133736036147,1.9695668680180736
2021-04-14,732,10.558677874363278,8.446942299490622,6.335206724617967,4.223471149745311,2.1117355748726556
2021-04-15,753,10.060785849695781,8.048628679756625,6.036471509817469,4.0243143398783126,2.0121571699391563
2021-04-16,731,9.116041548935845,7.292833239148677,5.469624929361507,3.6464166195743384,1.8232083097871692
2021-04-17,1259,14.864339514332872,11.891471611466299,8.918603708599724,5.9457358057331495,2.9728679028665748
2021-04-18,1138,12.94642826855225,10.3571426148418,7.76785696113135,5.1785713074209,2.58928565371045
2021-04-19,1085,12.092698140274724,9.67415851221978,7.255618884164834,4.83707925610989,2.418539628054945
2021-04-20,1136,12.608273007680769,10.086618406144616,7.56496380460846,5.043309203072308,2.521654601536154
2021-04-21,1348,15.131071461833454,12.104857169466763,9.078642877100071,6.052428584733382,3.026214292366691
2021-04-22,1462,16.78595374116489,13.428762992931912,10.071572244698933,6.714381496465956,3.357190748232978
2021-04-23,1246,14.679331910024244,11.743465528019396,8.807599146014546,5.871732764009698,2.935866382004849
2021-04-24,1191,14.275601183452741,11.420480946762193,8.565360710071644,5.710240473381097,2.8551202366905484
2021-04-25,1066,12.788741507019282,10.230993205615427,7.673244904211568,5.115496602807713,2.5577483014038567
2021-04-26,1260,14.935289988186089,11.948231990548871,8.961173992911652,5.974115995274436,2.987057997637218
2021-04-27,1856,21.56065769164614,17.248526153316913,12.936394614987682,8.624263076658456,4.312131538329228
2021-04-28,1900,21.559591983170694,17.247673586536557,12.935755189902416,8.623836793268278,4.311918396634139
2021-04-29,1617,17.97093909663187,14.376751277305496,10.782563457979121,7.188375638652748,3.594187819326374
2021-04-30,1197,13.124968845625776,10.499975076500622,7.8749813073754655,5.249987538250311,2.6249937691251555
2021-05-01,1368,14.93266761752296,11.946134094018369,8.959600570513775,5.9730670470091844,2.9865335235045922
2021-05-02,1028,11.268661207503813,9.014928966003051,6.7611967245022875,4.507464483001526,2.253732241500763
2021-05-03,834,9.260301725457259,7.408241380365808,5.5561810352743555,3.704120690182904,1.852060345091452
2021-05-04,1355,15.422288818318549,12.33783105465484,9.25337329099113,6.16891552732742,3.08445776366371
2021-05-05,1747,20.638823131951526,16.51105850556122,12.383293879170916,8.25552925278061,4.127764626390305
2021-05-06,1561,19.29889156113603,15.439113248908825,11.579334936681619,7.7195566244544125,3.8597783122272062
2021-05-07,1354,17.546583006254355,14.037266405003486,10.527949803752612,7.018633202501743,3.5093166012508714
2021-05-08,1352,18.249823889619844,14.599859111695876,10.949894333771907,7.299929555847938,3.649964777923969
2021-05-09,937,12.988038978514787,10.390431182811831,7.7928233871088715,5.1952155914059155,2.5976077957029577
2021-05-10,1573,22.04647296568458,17.637178372547663,13.227883779410748,8.818589186273831,4.409294593136916
2021-05-11,1527,21.393034377014512,17.114427501611612,12.835820626208706,8.557213750805806,4.278606875402903
2021-05-12,1343,18.729193688877118,14.983354951101695,11.23751621332627,7.491677475550848,3.745838737775424
2021-05-13,1388,19.31935324626732,15.455482597013855,11.591611947760391,7.727741298506928,3.863870649253464
2021-05-14,1461,20.447061995308076,16.35764959624646,12.268237197184845,8.17882479812323,4.089412399061615
2021-05-15,1290,18.325426293862765,14.660341035090212,10.99525577631766,7.330170517545106,3.665085258772553
2021-05-16,1114,16.18010794660987,12.944086357287896,9.70806476796592,6.472043178643948,3.236021589321974
2021-05-17,1357,20.19719113386608,16.157752907092867,12.118314680319648,8.078876453546433,4.039438226773217
2021-05-18,1555,23.739099497452383,18.991279597961906,14.24345969847143,9.495639798980953,4.747819899490477
2021-05-19,1293,20.2965827072887,16.23726616583096,12.17794962437322,8.11863308291548,4.05931654145774
2021-05-20,1549,25.12177945990178,20.097423567921425,15.073067675941068,10.048711783960712,5.024355891980356
2021-05-21,1908,32.22612638134747,25.780901105077977,19.33567582880848,12.890450552538988,6.445225276269494
2021-05-22,1528,27.151875257084416,21.721500205667535,16.29112515425065,10.860750102833768,5.430375051416884
2021-05-23,1872,35.27997363597777,28.223978908782215,21.16798418158666,14.111989454391107,7.055994727195554
2021-05-24,2190,43.79499436767288,35.035995494138305,26.276996620603725,17.517997747069153,8.758998873534576
2021-05-25,3717,78.22682246192585,62.58145796954068,46.93609347715551,31.29072898477034,15.64536449238517
2021-05-26,3521,76.95601370283018,61.56481096226415,46.1736082216981,30.782405481132074,15.391202740566037
2021-05-27,4752,106.28499655731697,85.02799724585358,63.77099793439018,42.51399862292679,21.256999311463396
2021-05-28,4924,110.89992945356988,88.71994356285592,66.53995767214192,44.35997178142796,22.17998589071398
2021-05-29,4390,97.57154108413953,78.05723286731163,58.54292465048371,39.02861643365581,19.514308216827907
2021-05-30,5864,125.41997973507428,100.33598378805942,75.25198784104457,50.16799189402971,25.083995947014856
2021-05-31,6001,120.91142042126633,96.72913633701307,72.54685225275979,48.36456816850654,24.18228408425327
2021-06-01,8662,162.46820171716317,129.97456137373055,97.48092103029789,64.98728068686528,32.49364034343264
2021-06-02,12439,216.87520875051013,173.5001670004081,130.12512525030607,86.75008350020406,43.37504175010203
2021-06-03,16946,276.90649043371934,221.52519234697547,166.1438942602316,110.76259617348774,55.38129808674387
2021-06-04,14564,226.9559817715007,181.56478541720057,136.17358906290042,90.78239270860028,45.39119635430014
2021-06-05,12560,191.30710689066117,153.04568551252893,114.78426413439671,76.52284275626447,38.26142137813223
2021-06-06,13469,205.97967836474135,164.7837426917931,123.5878070188448,82.39187134589655,41.19593567294827
2021-06-07,13601,213.0507515487791,170.4406012390233,127.83045092926744,85.22030061951165,42.610150309755824
2021-06-08,21040,341.91531281018143,273.53225024814515,205.14918768610886,136.76612512407257,68.38306256203629
2021-06-09,19918,338.43598473198387,270.7487877855871,203.0615908391903,135.37439389279356,67.68719694639678
2021-06-10,22473,401.0145800918686,320.8116640734949,240.60874805512114,160.40583203674746,80.20291601837373
2021-06-11,19998,375.0980408075542,300.0784326460434,225.0588244845325,150.0392163230217,75.01960816151085
2021-06-12,19240,377.4873705741316,301.98989645930527,226.49242234447897,150.99494822965264,75.49747411482632
2021-06-13,17028,345.33906680854943,276.2712534468396,207.20344008512964,138.1356267234198,69.0678133617099
2021-06-14,17904,370.9058796348487,296.724703707879,222.54352778090922,148.3623518539395,74.18117592696974
2021-06-15,27457,576.1752664316562,460.94021314532495,345.7051598589937,230.47010657266247,115.23505328633124
2021-06-16,27945,592.1015238627174,473.68121909017395,355.2609143176304,236.84060954508698,118.42030477254349
2021-06-17,32385,694.5738582352407,555.6590865881925,416.7443149411444,277.82954329409625,138.91477164704813
2021-06-18,31325,685.3162312402264,548.2529849921812,411.18973874413587,274.1264924960906,137.0632462480453
2021-06-19,26351,595.0772797575349,476.061823806028,357.04636785452095,238.030911903014,119.015455951507
2021-06-20,23623,557.9720153454771,446.3776122763817,334.78320920728623,223.18880613819084,111.59440306909542
2021-06-21,28205,700.8895740637521,560.7116592510017,420.53374443825123,280.35582962550086,140.17791481275043
2021-06-22,38505,1005.3155358815748,804.2524287052598,603.1893215289448,402.1262143526299,201.06310717631496
2021-06-23,42183,1148.5939834982798,918.8751867986239,689.1563900989679,459.43759339931194,229.71879669965597
2021-06-24,42653,1194.0430050996938,955.2344040797551,716.4258030598163,477.61720203987755,238.80860101993878
2021-06-25,44573,1254.7178798392658,1003.7743038714127,752.8307279035595,501.88715193570636,250.94357596785318
2021-06-26,38770,1063.279087966519,850.6232703732153,637.9674527799114,425.31163518660765,212.65581759330382
2021-06-27,44083,1133.4345994450825,906.747679556066,680.0607596670495,453.373839778033,226.6869198890165
2021-06-28,53840,1260.2259609222974,1008.180768737838,756.1355765533784,504.090384368919,252.0451921844595
2021-06-29,63743,1337.79281796394,1070.234254371152,802.675690778364,535.117127185576,267.558563592788
2021-06-30,73364,1382.0762500599744,1105.6610000479795,829.2457500359847,552.8305000239898,276.4152500119949
2021-07-01,71911,1239.0930484750918,991.2744387800735,743.455829085055,495.63721939003676,247.81860969501838
2021-07-02,66752,1089.788047834941,871.8304382679528,653.8728287009645,435.9152191339764,217.9576095669882
2021-07-03,61171,993.3611149827135,794.6888919861708,596.0166689896281,397.3444459930854,198.6722229965427
2021-07-04,67344,1147.8148912312513,918.2519129850011,688.6889347387507,459.12595649250056,229.56297824625028
2021-07-05,75962,1409.3559397642546,1127.4847518114036,845.6135638585528,563.7423759057018,281.8711879528509
2021-07-06,92299,1890.0071568268488,1512.0057254614792,1134.0042940961093,756.0028627307396,378.0014313653698
2021-07-07,93017,2085.498985852504,1668.3991886820033,1251.2993915115023,834.1995943410017,417.09979717050084
2021-07-08,80140,1915.493710971392,1532.3949687771137,1149.296226582835,766.1974843885569,383.09874219427843
2021-07-09,79241,1939.22819398918,1551.3825551913442,1163.536916393508,775.6912775956721,387.84563879783605
2021-07-10,70864,1687.1550814034429,1349.7240651227544,1012.2930488420657,674.8620325613772,337.4310162806886
2021-07-11,74239,1622.7403386545163,1298.1922709236133,973.6442031927097,649.0961354618066,324.5480677309033
2021-07-12,87423,1674.003778618568,1339.2030228948545,1004.4022671711408,669.6015114474272,334.8007557237136
2021-07-13,101225,1650.2972718369076,1320.2378174695261,990.1783631021445,660.1189087347631,330.05945436738153
2021-07-14,124256,1710.4465656457674,1368.357252516614,1026.2679393874603,684.178626258307,342.0893131291535
2021-07-15,113455,1330.1785109310188,1064.142808744815,798.1071065586112,532.0714043724075,266.03570218620376
2021-07-16,111942,1138.7772778079302,911.0218222463442,683.266366684758,455.5109111231721,227.75545556158605
2021-07-17,104070,939.9925785484933,751.9940628387947,563.9955471290959,375.99703141939733,187.99851570969867
2021-07-18,83822,690.3245094702493,552.2596075761994,414.19470568214956,276.1298037880997,138.06490189404985
2021-07-19,90216,696.0915387658301,556.8732310126642,417.65492325949805,278.4366155063321,139.21830775316604
2021-07-20,92751,686.8876854222028,549.5101483377623,412.13261125332167,274.75507416888115,137.37753708444058
2021-07-21,91378,664.0716344167897,531.2573075334318,398.4429806500738,265.6286537667159,132.81432688335795
2021-07-22,77448,565.9915272782036,452.79322182256294,339.5949163669222,226.39661091128147,113.19830545564074
2021-07-23,57429,434.73075349344276,347.7846027947542,260.8384520960656,173.8923013973771,86.94615069868856
2021-07-24,52550,426.8797965959128,341.5038372767303,256.1278779575477,170.75191863836514,85.37595931918257
2021-07-25,50200,454.2281350214092,363.38250801712735,272.53688101284547,181.69125400856367,90.84562700428184
2021-07-26,46896,485.07107211084593,388.05685768867676,291.0426432665075,194.02842884433838,97.01421442216919
2021-07-27,52722,630.1971126295416,504.1576901036333,378.11826757772496,252.07884505181664,126.03942252590832
2021-07-28,58335,802.139967191468,641.7119737531744,481.2839803148808,320.8559868765872,160.4279934382936
2021-07-29,55732,864.4044004705974,691.5235203764779,518.6426402823583,345.76176018823895,172.88088009411948
2021-07-30,47390,801.5436514131314,641.2349211305052,480.92619084787884,320.6174605652526,160.3087302826263
2021-07-31,39501,694.9449303490554,555.9559442792444,416.96695820943324,277.9779721396222,138.9889860698111
2021-08-01,36454,630.9504232517644,504.76033860141155,378.57025395105865,252.38016930070577,126.19008465035289
2021-08-02,37815,617.1198039152462,493.69584313219696,370.2718823491477,246.84792156609848,123.42396078304924
2021-08-03,46423,697.5310678607613,558.024854288609,418.51864071645673,279.0124271443045,139.50621357215226
2021-08-04,52893,727.7089202106025,582.167136168482,436.6253521263615,291.083568084241,145.5417840421205
2021-08-05,46965,598.6805268337869,478.94442146702954,359.2083161002721,239.47221073351477,119.73610536675739
2021-08-06,36369,441.6811694820159,353.34493558561275,265.00870168920954,176.67246779280637,88.33623389640319
2021-08-07,33371,402.9195766494199,322.335661319536,241.75174598965194,161.167830659768,80.583915329884
2021-08-08,31599,399.23472665087064,319.38778132069655,239.54083599052237,159.69389066034827,79.84694533017414
2021-08-09,32216,442.22193898568145,353.7775511885452,265.33316339140885,176.8887755942726,88.4443877971363
2021-08-10,39142,595.5510576143489,476.44084609147916,357.33063456860936,238.22042304573958,119.11021152286979
2021-08-11,41243,699.2825075132077,559.4260060105662,419.56950450792465,279.7130030052831,139.85650150264155
2021-08-12,35897,672.6317805747486,538.1054244597989,403.5790683448492,269.05271222989944,134.52635611494972
2021-08-13,33838,684.7136903059306,547.7709522447445,410.8282141835584,273.88547612237227,136.94273806118613
2021-08-14,30444,639.6333365680871,511.7066692544697,383.78000194085223,255.85333462723486,127.92666731361743
2021-08-15,32047,664.5232098332325,531.618567866586,398.7139258999395,265.809283933293,132.9046419666465
2021-08-16,31274,614.3100529260402,491.44804234083216,368.5860317556241,245.72402117041608,122.86201058520804
2021-08-17,38813,703.356363405494,562.6850907243952,422.0138180432964,281.3425453621976,140.6712726810988
2021-08-18,44653,737.2788500993809,589.8230800795047,442.3673100596285,294.91154003975237,147.45577001987618
2021-08-19,38733,583.731666169139,466.9853329353112,350.23899970148335,233.4926664676556,116.7463332338278
2021-08-20,32787,458.5880581410648,366.87044651285186,275.1528348846389,183.43522325642593,91.71761162821296
2021-08-21,31537,422.46861964586117,337.97489571668893,253.4811717875167,168.98744785834447,84.49372392917223
2021-08-22,30323,405.242737109898,324.1941896879184,243.14564226593876,162.0970948439592,81.0485474219796
2021-08-23,30434,419.2093851890597,335.36750815124776,251.5256311134358,167.68375407562388,83.84187703781194
2021-08-24,32346,467.9576317519486,374.3661054015589,280.77457905116916,187.18305270077946,93.59152635038973
2021-08-25,33323,509.85835669440877,407.88668535552705,305.9150140166453,203.94334267776352,101.97167133888176
2021-08-26,32776,528.8526455421114,423.0821164336892,317.3115873252668,211.5410582168446,105.7705291084223
2021-08-27,27606,463.80967498386514,371.04773998709214,278.2858049903191,185.52386999354607,92.76193499677304
2021-08-28,24620,421.24985490898524,336.9998839271882,252.74991294539115,168.4999419635941,84.24997098179705
2021-08-29,24468,414.23251345267215,331.38601076213774,248.53950807160328,165.69300538106887,82.84650269053444
2021-08-30,26185,427.66837160016695,342.1346972801336,256.6010229601002,171.0673486400668,85.5336743200334
2021-08-31,32235,499.5480980936752,399.6384784749402,299.72885885620514,199.8192392374701,99.90961961873505
2021-09-01,38851,566.0190471684739,452.81523773477915,339.61142830108435,226.40761886738957,113.20380943369479
2021-09-02,38789,528.5080939342718,422.8064751474174,317.104856360563,211.4032375737087,105.70161878685435
2021-09-03,34123,433.7477947734512,346.998235818761,260.2486768640707,173.4991179093805,86.74955895469024
2021-09-04,28572,338.3502758179442,270.68022065435537,203.0101654907665,135.34011032717768,67.67005516358884
2021-09-05,27990,308.78350202470153,247.02680161976124,185.27010121482093,123.51340080988062,61.75670040494031
2021-09-06,27842,287.8940254435398,230.31522035483187,172.73641526612388,115.15761017741593,57.578805088707966
2021-09-07,27150,266.40431127195365,213.12344901756293,159.8425867631722,106.56172450878147,53.28086225439073
2021-09-08,27239,258.106408400786,206.4851267206288,154.8638450404716,103.2425633603144,51.6212816801572
2021-09-09,24435,228.54703396613624,182.837627172909,137.12822037968175,91.4188135864545,45.70940679322725
2021-09-10,22658,214.43327655602627,171.54662124482104,128.65996593361575,85.77331062241052,42.88665531120526
2021-09-11,19774,194.50548271211215,155.60438616968975,116.70328962726728,77.80219308484487,38.90109654242244
2021-09-12,19477,204.6129517560879,163.69036140487034,122.76777105365274,81.84518070243517,40.922590351217586
2021-09-13,17357,198.19503147784548,158.5560251822764,118.91701888670728,79.2780125911382,39.6390062955691
2021-09-14,19653,245.73448816024361,196.5875905281949,147.44069289614617,98.29379526409745,49.14689763204873
2021-09-15,19481,266.36143508930246,213.08914807144197,159.81686105358148,106.54457403572098,53.27228701786049
2021-09-16,18147,268.64455235590174,214.9156418847214,161.18673141354103,107.4578209423607,53.72891047118035
2021-09-17,16767,263.64405682557623,210.915245460461,158.18643409534573,105.4576227302305,52.72881136511525
2021-09-18,16472,267.0078897091644,213.6063117673315,160.2047338254986,106.80315588366575,53.401577941832876
2021-09-19,18302,294.42285749704183,235.53828599763347,176.6537144982251,117.76914299881673,58.884571499408366
2021-09-20,18862,291.9034045703746,233.52272365629972,175.14204274222476,116.76136182814986,58.38068091407493
2021-09-21,19384,282.8509321711655,226.2807457369324,169.7105593026993,113.1403728684662,56.5701864342331
2021-09-22,21177,288.5678699454833,230.85429595638666,173.14072196728998,115.42714797819333,57.713573989096666
2021-09-23,19348,246.081263103927,196.86501048314162,147.6487578623562,98.43250524157081,49.216252620785404
2021-09-24,20971,250.79889728375304,200.63911782700245,150.4793383702518,100.31955891350123,50.15977945675061
2021-09-25,18187,207.36647062520302,165.89317650016244,124.4198823751218,82.94658825008122,41.47329412504061
2021-09-26,22041,243.91933402554304,195.13546722043444,146.3516004153258,97.56773361021722,48.78386680510861
2021-09-27,23844,260.16618774706717,208.13295019765374,156.09971264824028,104.06647509882687,52.033237549413435
2021-09-28,22844,248.91595037052662,199.1327602964213,149.34957022231598,99.56638014821065,49.78319007410533
2021-09-29,19166,210.797759138948,168.63820731115842,126.4786554833688,84.31910365557921,42.159551827789606
2021-09-30,17754,199.01860078389123,159.214880627113,119.41116047033474,79.6074403135565,39.80372015677825
2021-10-01,16009,184.65226725093123,147.721813800745,110.79136035055873,73.8609069003725,36.93045345018625
2021-10-02,15668,187.53150726634308,150.02520581307448,112.51890435980584,75.01260290653724,37.50630145326862
2021-10-03,16297,203.34336379270852,162.6746910341668,122.00601827562511,81.3373455170834,40.6686727585417
2021-10-04,18922,245.64505664561077,196.51604531648863,147.38703398736646,98.25802265824431,49.12901132912216
2021-10-05,20473,273.9433342773691,219.15466742189528,164.36600056642146,109.57733371094764,54.78866685547382
2021-10-06,20099,273.635224779249,218.9081798233992,164.1811348675494,109.4540899116996,54.7270449558498
2021-10-07,21176,289.9027136917106,231.92217095336846,173.94162821502633,115.96108547668423,57.980542738342116
2021-10-08,18965,258.79655342207985,207.0372427376639,155.2779320532479,103.51862136883194,51.75931068441597
2021-10-09,19311,261.1802103293138,208.94416826345105,156.70812619758829,104.47208413172552,52.23604206586276
2021-10-10,18878,252.19419699880322,201.75535759904258,151.31651819928192,100.87767879952129,50.438839399760646
2021-10-11,20353,268.28671554116266,214.62937243293015,160.9720293246976,107.31468621646508,53.65734310823254
2021-10-12,21390,278.5408607035246,222.83268856281967,167.12451642211474,111.41634428140983,55.70817214070492
2021-10-13,19797,255.36825368892735,204.29460295114188,153.2209522133564,102.14730147557094,51.07365073778547
2021-10-14,21604,277.1566755543639,221.72534044349115,166.29400533261835,110.86267022174557,55.43133511087279
2021-10-15,22641,290.35612261561465,232.28489809249174,174.21367356936878,116.14244904624587,58.071224523122936
2021-10-16,23315,300.74246889084293,240.59397511267434,180.44548133450576,120.29698755633717,60.148493778168586
2021-10-17,23201,303.3110835099376,242.64886680795007,181.98665010596255,121.32443340397504,60.66221670198752
2021-10-18,24775,330.703653002667,264.5629224021336,198.4221918016002,132.2814612010668,66.1407306005334
2021-10-19,25831,353.8822801722038,283.1058241377631,212.32936810332228,141.55291206888154,70.77645603444077
2021-10-20,27124,381.663205608418,305.33056448673443,228.9979233650508,152.66528224336722,76.33264112168361
2021-10-21,30563,439.27374819188964,351.41899855351176,263.56424891513376,175.70949927675588,87.85474963837794
2021-10-22,31040,450.35319619999956,360.2825569599997,270.21191771999975,180.14127847999984,90.07063923999992
2021-10-23,28786,414.6961467843072,331.7569174274458,248.8176880705843,165.8784587137229,82.93922935686145
2021-10-24,27607,387.8204237045494,310.25633896363956,232.69225422272962,155.12816948181978,77.56408474090989
2021-10-25,27686,374.4651909669935,299.5721527735948,224.67911458019609,149.7860763867974,74.8930381933987
2021-10-26,32127,416.5628189034134,333.2502551227308,249.93769134204803,166.6251275613654,83.3125637806827
2021-10-27,30992,386.92544041281604,309.54035233025286,232.15526424768962,154.77017616512643,77.38508808256321
2021-10-28,30128,366.464989816784,293.1719918534272,219.8789938900704,146.5859959267136,73.2929979633568
2021-10-29,31626,380.9961976469549,304.7969581175639,228.59771858817294,152.39847905878196,76.19923952939098
2021-10-30,26864,326.19519339840275,260.9561547187222,195.71711603904166,130.4780773593611,65.23903867968055
2021-10-31,30255,375.9881850565015,300.7905480452012,225.5929110339009,150.3952740226006,75.1976370113003
2021-11-01,25832,331.5580537660371,265.24644301282973,198.93483225962225,132.62322150641486,66.31161075320743
2021-11-02,28717,381.69597813262146,305.3567825060972,229.01758687957286,152.6783912530486,76.3391956265243
2021-11-03,30796,423.1306260109224,338.50450080873793,253.87837560655345,169.25225040436897,84.62612520218448
2021-11-04,25088,354.9557982879684,283.96463863037474,212.973478972781,141.98231931518737,70.99115965759368
2021-11-05,23846,345.8392601365409,276.6714081092327,207.50355608192453,138.33570405461634,69.16785202730817
2021-11-06,24027,355.43978713430187,284.3518297074415,213.26387228058113,142.17591485372074,71.08795742686037
2021-11-07,23365,350.67681052101926,280.5414484168154,210.40608631261156,140.2707242084077,70.13536210420385
2021-11-08,22549,341.6491363971068,273.31930911768546,204.98948183826408,136.65965455884273,68.32982727942137
2021-11-09,27175,414.0998896141885,331.27991169135083,248.45993376851308,165.63995584567542,82.81997792283771
2021-11-10,30330,463.530236129087,370.8241889032696,278.1181416774522,185.4120944516348,92.7060472258174
2021-11-11,28425,434.28688223913093,347.4295057913048,260.57212934347854,173.7147528956524,86.8573764478262
2021-11-12,28623,435.1246744493985,348.09973955951887,261.0748046696391,174.04986977975943,87.02493488987972
2021-11-13,25317,380.30885537557396,304.24708430045916,228.18531322534437,152.12354215022958,76.06177107511479
2021-11-14,25533,375.91530351190505,300.73224280952405,225.54918210714303,150.36612140476203,75.18306070238101
2021-11-15,24911,357.6040216945323,286.0832173556259,214.56241301671938,143.04160867781295,71.52080433890647
2021-11-16,23465,328.1625389386087,262.53003115088694,196.89752336316522,131.26501557544347,65.63250778772174
2021-11-17,28990,396.52948635254967,317.2235890820398,237.91769181152978,158.6117945410199,79.30589727050994
2021-11-18,32147,433.78039608356625,347.02431686685304,260.2682376501397,173.51215843342652,86.75607921671326
2021-11-19,26928,362.8124320839088,290.24994566712707,217.68745925034526,145.12497283356353,72.56248641678177
2021-11-20,29871,407.495090902503,325.99607272200245,244.4970545415018,162.99803636100123,81.49901818050061
2021-11-21,28329,396.4158494143193,317.1326795314555,237.84950964859158,158.56633976572775,79.28316988286387
2021-11-22,31867,460.53873068995875,368.430984551967,276.3232384139752,184.2154922759835,92.10774613799175
2021-11-23,31303,467.4885099921219,373.99080799369756,280.49310599527314,186.99540399684878,93.49770199842439
2021-11-24,32811,504.1621298352019,403.3297038681615,302.4972779011211,201.66485193408076,100.83242596704038
2021-11-25,33846,530.7103391917067,424.5682713533654,318.426203515024,212.2841356766827,106.14206783834135
2021-11-26,30154,477.0468356290445,381.6374685032356,286.2281013774267,190.8187342516178,95.4093671258089
2021-11-27,28391,446.83663521861826,357.46930817489465,268.10198113117093,178.73465408744732,89.36732704372366
2021-11-28,28857,445.5112958003739,356.4090366402991,267.3067774802243,178.20451832014956,89.10225916007478
2021-11-29,30150,454.5827402889383,363.66619223115066,272.749644173363,181.83309611557533,90.91654805778767
2021-11-30,37302,552.9478729143618,442.3582983314895,331.7687237486171,221.17914916574475,110.58957458287237
2021-12-01,40988,607.0677630069158,485.6542104055327,364.24065780414946,242.82710520276635,121.41355260138317
2021-12-02,40157,608.4461754049829,486.7569403239863,365.06770524298975,243.37847016199316,121.68923508099658
2021-12-03,35403,564.9517009352991,451.96136074823926,338.97102056117944,225.98068037411963,112.99034018705981
2021-12-04,33630,583.435161082664,466.7481288661312,350.06109664959837,233.3740644330656,116.6870322165328
2021-12-05,34565,671.2132982242217,536.9706385793774,402.72797893453304,268.4853192896887,134.24265964484434
2021-12-06,37916,836.4212395055673,669.1369916044539,501.85274370334037,334.56849580222695,167.28424790111347
2021-12-07,41009,1029.9057320317697,823.9245856254158,617.9434392190618,411.9622928127079,205.98114640635396
2021-12-08,45346,1290.653707632011,1032.522966105609,774.3922245792065,516.2614830528045,258.13074152640223
2021-12-09,50709,1622.2902651485174,1297.832212118814,973.3741590891104,648.916106059407,324.4580530297035
